,t_s,H_m,Qw_m3s,Ai_m2,todoy,iceon,tau,starth,gravelz,Hdl,His,Ta,Uw,rh,P,Ta_C,Hstar,Astar,Qstar,Tw_C,thawingdegreedays
60,648000,0.0,0.0,0.0,151,274,14,0.5,0.5,194.2225,1.0,-17.26,0.0,0.841,99400.0,-17.26,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
61,658800,0.0,0.0,0.0,151,274,14,0.5,0.5,191.502975,0.0,-16.81,0.0,0.843,99400.0,-16.81,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
62,669600,0.0,0.0,0.0,151,274,14,0.5,0.5,188.78345,0.0,-16.84,0.0,0.843,99400.0,-16.84,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
63,680400,0.0,0.0,0.0,151,274,14,0.5,0.5,186.06392499999998,0.0,-17.18,0.0,0.8390000000000001,99400.0,-17.18,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
64,691200,0.0,0.0,0.0,151,274,14,0.5,0.5,183.3444,0.0,-16.91,0.0,0.843,99500.0,-16.91,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
65,702000,0.0,0.0,0.0,151,274,14,0.5,0.5,180.624875,0.0,-16.6,0.0,0.8440000000000001,99500.0,-16.6,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
66,712800,0.0,0.0,0.0,151,274,14,0.5,0.5,177.90535,0.0,-15.79,0.0,0.8540000000000001,99500.0,-15.79,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
67,723600,0.0,0.0,0.0,151,274,14,0.5,0.5,175.185825,0.0,-16.42,0.0,0.845,99500.0,-16.42,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
68,734400,0.0,0.0,0.0,151,274,14,0.5,0.5,172.4663,1.0,-15.72,0.0,0.8540000000000001,99600.0,-15.72,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
69,745200,0.0,0.0,0.0,151,274,14,0.5,0.5,173.50211249999998,1.0,-15.52,0.0,0.857,99600.0,-15.52,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
70,756000,0.0,0.0,0.0,151,274,14,0.5,0.5,174.537925,0.0,-16.51,0.0,0.846,99700.0,-16.51,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
71,766800,0.0,0.0,0.0,151,274,14,0.5,0.5,175.5737375,0.0,-16.66,0.0,0.8440000000000001,99800.0,-16.66,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
72,777600,0.0,0.0,0.0,151,274,14,0.5,0.5,176.60955,0.0,-16.72,0.0,0.828,99900.0,-16.72,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
73,788400,0.0,0.0,0.0,151,274,14,0.5,0.5,177.6453625,0.0,-17.48,0.0,0.818,100000.0,-17.48,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
74,799200,0.0,0.0,0.0,151,274,14,0.5,0.5,178.681175,0.0,-18.82,0.0,0.7981,100000.0,-18.82,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
75,810000,0.0,0.0,0.0,151,274,14,0.5,0.5,179.71698750000002,0.0,-19.76,0.0,0.7885,100100.0,-19.76,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
76,820800,0.0,0.0,0.0,151,274,14,0.5,0.5,180.7528,1.0,-19.06,0.0,0.7844,100200.0,-19.06,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
77,831600,0.0,0.0,0.0,151,274,14,0.5,0.5,181.8697875,1.0,-19.52,0.0,0.7902,100200.0,-19.52,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
78,842400,0.0,0.0,0.0,151,274,14,0.5,0.5,182.98677500000002,0.0,-19.9,0.0,0.7931999999999999,100200.0,-19.9,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
79,853200,0.0,0.0,0.0,151,274,14,0.5,0.5,184.10376250000002,0.0,-20.74,0.0,0.804,100300.0,-20.74,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
